# law_cat,crime_day,crime_month,duration_hours,suspect_age,suspect_sex,victim_age,victim_sex
2,10,6,1,35,1,55,0
2,5,6,1,35,1,55,0
2,7,6,1,55,1,35,0
3,5,6,1,35,1,35,0
1,7,6,1,35,0,55,1
1,5,6,8,35,0,35,0
2,11,6,1,35,0,35,0
1,6,6,14,22,1,35,0
1,7,6,2,22,1,22,0
1,3,6,1,55,1,35,0
1,4,6,6,35,1,35,0
1,8,6,1,22,1,22,0
1,9,6,1,55,1,55,1
2,8,6,1,35,0,35,1
3,3,6,1,35,1,35,1
3,9,6,1,55,0,55,1
1,9,6,1,22,1,35,0
1,11,6,1,35,1,35,0
1,8,6,1,55,0,35,0
2,3,6,1,35,0,18,0
2,5,6,1,55,1,55,0
1,5,6,2,35,1,22,0
1,10,6,1,35,1,35,0
3,3,6,16,55,0,18,1
3,11,6,2,55,1,55,0
1,5,6,1,35,1,35,0
1,5,6,2,55,1,35,1
3,11,6,1,22,1,35,0
1,10,6,2,22,1,35,1
3,11,6,1,35,1,35,0
1,9,6,3,55,1,35,0
1,4,6,1,22,0,35,1
3,27,5,2,35,1,35,0
1,6,6,1,35,1,35,0
2,9,6,1,35,0,22,0
1,11,6,1,35,1,35,0
3,8,6,2,22,1,55,1
1,7,6,1,55,1,35,1
2,4,6,1,55,1,65,0
3,9,6,4,22,1,35,1
2,9,6,1,35,1,35,1
1,3,6,1,55,1,55,0
3,11,6,1,35,1,35,0
2,10,6,1,55,1,55,1
3,10,6,1,35,1,65,0
2,27,4,985,35,1,35,0
3,4,6,1,55,1,55,0
1,9,6,1,35,0,35,0
2,11,6,2,35,1,55,0
3,11,6,2,35,1,35,0
2,10,6,1,55,0,65,0
3,11,6,1,35,1,35,0
1,9,6,2,22,0,35,1
2,6,6,1,35,1,55,0
2,6,6,1,22,0,35,0
1,10,6,1,35,1,35,0
2,8,6,1,35,1,35,0
1,8,6,1,35,1,55,0
1,9,6,1,35,1,35,0
2,12,6,2,35,1,55,0
1,9,6,1,35,1,55,0
1,6,6,1,35,0,55,0
2,4,6,1,35,1,55,1
3,12,6,1,55,0,22,0
2,5,6,1,55,0,22,1
1,17,5,1,35,1,35,1
3,10,6,2,22,1,55,0
3,6,6,1,35,1,35,1
1,9,6,2,35,0,35,1
1,4,6,2,35,1,55,1
3,7,6,1,35,0,18,1
1,5,6,1,22,1,18,1
3,9,6,1,55,0,65,0
3,6,6,2,22,1,55,1
2,12,6,1,35,1,35,0
1,7,6,1,35,1,55,0
1,2,6,1,35,1,35,1
2,5,6,1,22,0,55,1
1,12,6,1,35,1,55,0
1,5,6,1,35,1,65,0
1,7,6,1,65,1,55,1
2,6,6,1,22,1,18,0
1,4,6,7,35,1,22,0
2,27,5,1,35,0,55,1
3,9,6,1,22,1,22,1
2,10,6,1,35,0,18,0
1,9,6,1,35,1,55,0
2,6,6,2,22,1,35,0
1,6,6,2,22,1,22,1
2,3,6,22,65,1,35,0
1,5,6,1,35,1,35,1
1,11,6,2,35,1,55,0
1,20,5,1,22,1,35,0
2,11,6,1,35,1,35,1
2,7,6,1,35,1,35,1
1,11,6,7,35,1,35,0
1,10,6,1,35,0,55,0
2,6,6,1,35,1,55,0
2,11,6,1,22,0,55,0
1,9,6,1,35,0,55,0
2,9,6,3,22,0,35,0
3,7,6,1,35,1,35,1
1,11,6,3,35,1,35,0
1,8,6,1,35,1,35,0
2,5,5,1,35,1,35,1
2,5,6,1,22,1,35,0
3,10,6,1,35,1,55,1
1,7,6,1,22,1,35,0
1,11,6,1,35,1,35,0
3,8,6,1,35,1,22,1
1,10,6,2,35,1,35,0
2,5,6,1,35,1,35,0
2,6,6,1,55,1,55,1
2,7,6,1,22,0,35,1
3,9,6,13,55,1,55,0
3,7,6,1,22,1,35,1
1,3,6,18,35,1,35,0
3,9,6,1,55,0,55,1
1,12,6,1,55,1,35,0
1,4,6,1,55,1,35,1
2,4,6,2,35,1,35,0
3,7,6,1,35,1,35,0
3,4,6,1,55,1,55,0
1,9,6,1,35,0,35,0
1,4,6,1,22,0,35,0
3,6,6,1,35,1,35,1
3,11,6,1,35,1,55,1
3,9,6,1,35,1,35,0
1,9,6,1,55,1,35,1
1,8,6,1,22,1,55,1
2,9,6,1,35,1,35,0
3,4,6,2,55,1,35,0
1,12,6,3,55,1,22,1
3,7,6,1,35,1,35,0
2,9,6,1,35,0,65,0
1,6,6,1,35,1,35,0
2,11,6,1,55,1,18,0
3,9,6,1,35,1,35,0
2,10,6,1,55,1,35,0
3,7,6,1,35,1,55,0
2,11,6,1,35,1,35,0
1,6,6,8,55,0,55,1
1,6,6,2,35,1,35,0
3,11,6,1,35,0,35,0
2,10,6,2,18,1,18,1
2,5,6,1,35,0,22,0
3,5,6,1,35,1,35,0
2,4,6,1,65,1,65,0
1,8,6,1,18,0,55,1
3,14,5,8430,35,1,35,1
2,6,6,1,55,1,22,1
1,8,6,1,35,1,35,0
1,11,6,1,35,1,35,0
3,3,6,1,18,1,35,1
3,7,6,2,35,1,35,0
3,6,6,2,35,1,35,0
3,4,6,1,35,1,22,0
2,4,6,1,55,1,55,1
1,10,6,1,22,1,18,0
1,4,6,1,35,1,55,0
2,7,6,1,18,0,35,0
3,8,6,1,55,1,55,1
3,6,6,1,55,1,65,0
1,9,6,1,22,1,35,0
3,5,6,1,35,1,35,0
1,6,6,1,55,0,35,0
1,8,6,1,35,1,55,1
1,10,6,2,35,1,35,1
1,9,6,1,55,1,35,0
1,4,6,1,35,1,22,1
1,8,6,1,22,1,22,0
3,12,6,2,35,0,35,1
1,5,6,1,35,1,55,0
3,25,5,1,35,1,55,0
3,5,6,1,35,1,65,0
3,6,6,1,55,1,55,1
1,4,6,1,35,1,55,1
1,11,6,1,35,0,35,0
2,7,6,2,55,1,65,0
3,11,6,1,65,1,65,0
1,23,11,24,35,0,35,1
2,4,6,1,35,1,65,1
3,11,6,1,22,1,55,1
2,7,6,1,35,1,35,0
1,10,6,2,35,1,22,1
1,10,5,597,55,1,55,0
1,3,6,1,35,1,35,1
2,5,6,1,35,1,35,0
1,5,6,1,22,1,35,0
2,4,6,8,22,0,22,0
3,30,12,3543,55,1,55,0
1,4,6,1,35,1,35,0
3,5,6,1,22,1,22,0
2,6,6,1,55,1,22,1
1,11,6,1,55,0,35,1
2,9,6,1,55,0,55,0
3,16,3,1,35,1,65,0
2,6,6,1,35,1,55,1
1,7,6,1,22,1,55,0
2,11,6,16,35,1,35,0
1,9,6,1,35,0,65,0
2,4,6,34,55,1,55,0
2,12,6,1,35,1,35,0
2,10,6,1,55,1,65,1
2,11,6,2,22,1,35,0
3,4,6,1,55,1,22,1
1,8,6,1,35,1,35,1
2,4,6,1,55,0,35,0
1,7,6,1,55,1,35,0
2,5,6,1,35,0,55,0
2,9,6,27,22,0,22,0
2,3,6,1,35,1,35,0
1,8,6,1,22,1,22,0
2,10,6,32,55,1,35,1
1,8,6,1,35,0,35,1
1,3,6,1,35,1,35,0
1,5,6,1,35,0,55,0
2,5,6,1,22,1,35,1
2,8,6,1,55,1,35,0
1,7,6,1,55,1,55,1
2,12,6,1,35,1,55,1
2,11,6,1,35,1,35,0
1,8,6,1,35,1,55,1
1,8,6,1,55,1,55,1
3,7,6,2,35,1,65,1
1,11,6,1,55,1,35,1
3,11,6,1,22,1,35,1
2,6,6,2,35,0,35,1
1,5,6,97,22,1,35,0
1,6,6,1,55,1,55,1
1,11,6,2,55,1,35,1
1,9,6,1,22,0,35,0
2,6,6,1,35,1,35,0
2,9,6,1,22,1,22,0
2,7,6,1,55,1,35,1
1,3,6,130,35,1,35,0
2,6,6,1,35,1,55,1
3,4,6,1,35,1,35,0
2,20,7,16449,35,1,35,0
3,6,6,1,35,1,55,1
2,10,6,1,35,0,55,1
3,8,6,1,55,1,35,0
1,10,6,1,35,1,35,0
1,10,6,1,55,1,55,0
1,6,6,1,22,0,55,0
2,10,6,1,35,0,35,1
1,2,6,1,18,0,18,0
1,4,6,1,35,1,35,1
1,7,6,2,22,1,35,1
2,2,6,1,55,0,35,0
3,9,6,1,35,1,35,0
1,10,6,1,22,0,35,1
2,5,6,1,35,1,55,0
1,11,6,1,35,1,35,0
1,5,6,21,55,0,35,0
1,3,6,1,35,1,35,0
2,7,6,1,55,1,55,0
1,10,6,1,35,1,65,0
2,10,6,1,55,0,35,1
1,5,6,1,55,1,55,0
2,11,6,1,35,1,35,1
3,8,6,1,22,1,22,0
3,6,6,1,35,1,35,1
2,4,6,1,22,1,35,1
2,10,6,1,35,1,22,1
1,3,6,2,22,1,22,0
3,3,6,1,55,0,35,0
2,3,6,1,35,1,35,0
1,12,6,3,55,0,35,0
3,11,6,1,22,1,65,1
2,4,6,2,55,1,55,0
1,5,6,1,35,1,35,1
3,8,6,1,22,0,22,0
3,8,6,1,35,1,22,1
1,8,6,1,35,1,35,1
3,15,5,457,35,1,35,0
3,6,6,1,22,0,35,1
2,11,6,1,35,1,35,0
1,10,6,1,22,1,55,1
3,2,6,2,35,1,35,0
1,10,6,1,22,0,22,0
1,8,6,2,35,1,35,0
1,6,6,2,55,1,55,0
2,23,5,1,22,0,18,0
1,12,6,1,22,1,35,1
3,5,6,2,35,0,35,1
1,5,4,1,35,1,22,1
2,4,6,1,22,0,35,1
2,11,6,1,35,1,55,1
1,8,6,1,35,1,35,1
3,6,6,1,35,1,35,1
1,5,6,1,22,1,22,1
1,7,6,16,55,0,55,0
1,11,6,1,35,1,35,0
2,6,6,1,55,1,55,0
2,11,6,1,35,1,35,0
2,7,6,1,22,0,35,1
3,8,6,1,55,1,55,1
2,8,6,1,35,0,35,1
1,14,5,10,35,0,55,0
3,8,6,1,35,1,35,0
2,5,6,1,18,1,55,1
3,7,6,1,55,1,55,1
1,6,6,1,35,1,55,0
2,9,6,1,65,0,65,0
1,12,6,2,35,0,55,1
1,9,6,1,35,1,55,0
2,4,6,1,55,1,55,1
2,10,6,1,35,1,35,0
3,8,6,2,35,1,35,0
3,10,6,3,35,1,18,0
3,4,6,1,35,1,55,1
1,10,6,1,55,1,55,0
2,7,6,1,55,1,55,0
3,7,6,1,35,1,55,1
3,5,6,1,35,1,35,0
3,9,6,2,35,1,55,0
1,7,6,1,35,1,35,0
1,10,6,1,35,1,35,0
1,6,6,9,35,1,35,0
2,9,6,1,35,1,35,1
2,7,6,1,35,1,65,1
3,2,6,1,22,0,55,0
2,4,6,1,65,0,65,1
1,10,6,2,35,1,55,1
3,5,6,1,22,0,65,1
1,9,6,1,55,1,35,1
1,7,6,1,55,1,22,1
3,11,6,1,35,1,35,0
2,5,6,1,35,1,35,0
3,7,6,1,55,1,55,0
1,9,6,1,35,0,22,1
1,9,6,1,35,1,55,1
3,10,6,1,18,1,65,0
1,9,6,1,55,0,35,0
1,12,6,1,35,1,35,0
1,8,6,2,35,1,35,0
2,10,6,1,22,1,35,1
1,10,6,2,65,1,55,0
1,8,6,1,35,1,55,1
1,9,6,1,35,0,35,1
1,11,6,2,55,0,35,1
3,10,6,2,35,0,65,1
1,11,6,1,35,1,35,1
1,10,6,1,35,1,55,1
2,15,12,4099,35,0,22,0
3,9,6,1,35,1,35,0
2,11,6,1,55,1,65,1
1,10,6,2,35,1,35,0
1,6,6,1,35,1,35,0
1,7,6,1,55,1,55,0
1,24,3,1796,22,0,35,0
1,7,6,1,35,0,55,1
1,7,6,1,35,1,55,0
1,4,6,1,35,1,65,1
1,9,6,1,35,0,35,1
1,7,6,1,35,1,35,0
1,10,6,1,35,0,35,1
1,6,6,1,35,1,35,1
2,4,6,2,35,1,55,1
2,9,6,1,55,1,65,1
1,1,6,83,55,1,35,0
1,11,6,1,35,1,55,0
2,3,6,1,55,1,55,0
1,26,2,85,35,1,18,0
2,2,6,2,35,1,55,0
1,6,6,1,35,1,35,0
1,5,6,5,55,1,55,0
2,5,6,2,35,1,22,1
1,6,6,52,35,1,35,0
2,11,6,2,35,1,35,0
3,5,6,2,22,1,55,1
1,4,6,1,35,1,55,1
2,7,6,1,35,1,35,0
2,4,6,13,35,0,55,0
1,4,6,1,55,1,55,0
1,7,6,2,35,1,22,1
1,11,6,1,35,0,55,1
2,5,6,1,35,1,55,0
1,12,6,1,35,1,35,0
1,7,6,1,35,1,55,1
1,4,6,1,22,1,35,0
1,12,6,1,35,0,55,1
2,4,6,2,35,1,65,0
2,6,6,1,22,1,55,1
2,4,6,2,22,1,22,0
1,11,6,1,22,1,55,0
1,9,6,1,35,0,35,1
3,10,6,1,35,1,55,0
2,5,6,1,55,0,35,0
1,10,6,1,55,1,55,0
1,7,6,1,55,1,55,0
1,9,6,1,35,0,22,0
3,6,6,2,22,0,35,0
2,8,6,1,35,0,35,1
1,11,6,1,35,0,35,0
1,8,4,1545,55,1,55,0
1,9,6,1,35,1,55,1
1,7,6,1,55,1,55,1
3,8,6,1,35,1,35,1
2,9,6,1,35,0,22,1
1,12,6,1,35,1,35,0
2,8,6,4,55,0,35,1
2,4,6,1,35,1,55,1
1,5,6,1,22,1,55,1
1,6,6,1,35,1,35,0
3,9,6,1,35,1,35,0
2,4,6,2,35,1,55,1
2,6,6,1,35,1,55,0
1,4,6,1,22,1,18,0
1,12,6,1,35,0,35,1
2,9,6,1,35,1,35,0
2,8,6,1,35,1,35,0
3,11,6,1,35,0,55,1
3,10,6,1,55,1,55,0
2,6,6,1,35,0,65,0
1,8,6,2,35,1,35,0
3,4,6,2,35,1,65,1
1,7,6,1,55,1,55,0
2,12,6,2,35,1,35,0
2,7,6,1,55,1,55,0
1,7,6,1,22,1,55,0
3,8,6,1,35,1,55,0
1,8,6,1,35,1,22,1
1,3,6,1,35,1,35,1
3,3,6,1,35,1,35,0
2,5,6,1,35,1,35,1
2,8,6,1,35,1,35,0
1,9,6,1,35,1,55,1
1,11,6,1,35,1,35,1
1,12,6,1,35,1,35,0
1,5,6,1,35,1,18,1
1,11,6,4,35,1,35,0
1,5,6,1,35,1,35,1
3,3,6,2,22,1,35,1
1,9,6,1,35,0,55,0
2,7,6,1,35,1,35,0
2,9,6,1,35,1,35,0
1,5,6,2,35,0,35,0
1,8,6,1,35,1,35,0
3,7,6,2,35,1,35,0
1,4,6,2,35,1,22,0
1,4,6,1,22,1,22,0
3,5,6,1,35,1,22,0
2,10,6,1,22,1,22,0
3,4,6,1,35,1,55,1
2,12,6,2,22,0,55,0
1,4,6,1,55,1,55,1
1,11,6,1,35,1,22,1
2,8,6,1,35,1,65,0
1,12,6,1,22,0,55,0
3,8,6,1,35,1,55,1
1,12,6,2,35,1,55,1
2,5,6,1,55,1,35,0
1,10,6,1,18,1,35,1
2,11,6,2,35,1,35,0
1,7,6,1,35,1,35,0
2,10,6,1,55,1,55,0
3,6,6,1,22,1,35,0
2,9,6,1,18,1,55,1
3,7,6,1,35,1,35,0
3,5,6,8,35,1,22,0
2,8,6,2,55,1,35,1
1,5,6,2,55,1,35,1
1,9,6,1,22,1,35,0
1,6,6,1,35,1,35,1
3,7,6,1,35,1,65,1
2,7,6,1,35,0,22,0
2,4,6,1,55,0,35,0
3,6,6,2,35,1,55,0
1,9,6,1,22,1,55,1
1,11,6,1,35,1,55,1
1,9,6,1,35,1,35,0
3,7,6,1,35,1,22,1
3,9,6,5,35,1,35,0
2,11,6,1,55,1,18,1
3,9,6,1,22,1,35,0
1,9,6,1,55,1,55,0
1,5,6,1,35,1,55,1
3,4,6,1,55,0,22,0
3,5,6,1,55,0,55,0
1,5,6,1,22,1,18,0
2,6,6,1,55,1,35,0
2,8,6,2,35,1,35,0
1,6,6,2,22,0,18,0
3,12,6,1,35,1,35,1
3,9,6,2,18,1,35,0
1,10,6,1,35,1,35,1
3,6,6,1,35,1,35,1
3,5,6,1,22,0,22,0
1,6,6,1,22,1,22,0
3,8,6,1,22,0,18,0
3,4,6,1,35,1,65,1
2,10,6,2,35,1,55,0
1,10,6,1,35,1,55,1
1,12,6,1,35,1,35,0
1,10,6,1,35,1,35,0
1,10,6,1,35,1,35,0
3,9,6,1,35,1,35,1
2,10,6,1,22,1,35,0
1,7,6,1,22,0,35,1
3,8,6,1,35,1,55,0
3,12,6,2,35,1,35,1
1,7,6,1,55,1,55,1
2,7,6,1,22,1,35,0
1,31,5,1,35,0,55,0
1,29,5,1,35,0,35,0
1,30,5,11,22,0,22,1
1,26,5,1,35,0,35,1
2,26,5,1,65,0,35,0
3,31,5,2,35,1,35,0
3,26,5,1,35,1,35,1
2,30,5,1,18,1,35,1
1,28,5,1,35,1,35,1
2,25,5,1,35,1,35,1
3,3,6,1,35,1,35,1
2,31,5,1,55,1,65,0
2,25,5,3,35,0,55,0
1,29,5,1,35,1,35,0
1,10,5,2,35,1,35,0
3,27,5,1,35,1,35,1
1,30,5,2,35,1,35,0
1,27,5,2,35,0,35,0
3,25,5,1,35,1,22,0
1,31,5,1,35,1,55,1
2,27,5,1,35,1,55,1
1,27,5,2,35,1,35,1
2,30,5,6,22,0,35,0
3,28,5,1,35,1,55,1
2,26,5,1,35,1,35,0
2,28,5,2,35,1,55,1
3,1,6,3,35,1,55,0
2,27,5,1,55,1,35,0
3,28,5,1,65,1,55,0
1,26,5,2,35,0,35,0
3,28,5,1,35,1,35,0
3,1,6,14,35,1,35,0
1,23,5,2,35,0,35,1
1,2,6,1,55,1,35,0
3,31,5,1,35,1,35,0
2,3,6,2,22,1,18,0
2,25,5,1,55,0,35,0
2,1,6,1,22,0,65,0
3,26,5,2,18,1,18,0
1,26,5,1,35,1,18,1
1,26,5,70,55,1,55,0
1,3,6,1,35,1,35,0
1,28,5,9,55,0,35,0
1,1,6,1,55,1,55,0
3,25,5,1,22,1,35,1
2,29,5,1,35,0,35,0
3,31,5,1,35,1,35,0
3,27,5,2,35,1,35,0
1,28,5,1,55,1,55,0
1,30,5,1,35,1,22,0
2,1,6,1,18,1,55,0
2,29,5,1,35,0,22,0
3,26,5,1,55,0,65,0
2,28,5,2,35,0,35,1
1,2,2,2881,35,1,22,1
1,27,5,1,55,1,55,0
3,30,5,2,22,1,55,1
1,30,5,1,35,1,35,0
3,3,6,1,35,1,35,1
1,30,5,1,35,1,35,1
1,29,5,1,35,1,35,1
2,1,6,1,35,1,55,1
3,27,5,1,35,1,35,0
3,29,5,1,35,1,22,1
1,28,5,20,55,1,55,1
1,27,5,1,35,1,55,0
3,2,6,1,35,1,55,1
3,24,5,2,35,1,35,1
1,25,5,1,22,1,35,0
2,26,5,2,35,1,35,0
2,24,5,3,18,0,55,0
3,29,5,1,35,1,35,1
1,27,5,3,35,0,35,0
1,28,5,3,22,0,22,0
2,3,6,1,35,1,55,1
1,25,5,2,35,1,35,0
1,31,5,1,65,1,55,1
1,2,6,2,35,1,35,1
3,29,5,2,35,1,22,1
1,27,5,1,22,1,65,1
1,1,6,29,35,1,35,0
1,30,5,1,22,1,22,0
2,25,5,2,35,1,35,0
2,26,5,1,35,0,55,1
2,31,5,1,22,1,35,0
1,31,5,2,35,1,35,0
2,25,5,1,35,1,22,1
1,31,5,1,55,1,55,1
1,30,5,4,55,1,55,0
3,26,5,2,22,1,22,0
2,1,5,18201,35,1,22,0
1,1,6,1,35,1,22,0
3,27,5,1,55,1,35,0
3,25,5,1,22,1,22,0
1,2,6,1,35,0,55,1
1,28,5,1,35,1,35,1
2,25,5,1,35,0,35,1
2,1,6,1,35,1,55,0
3,3,6,1,35,1,18,1
3,15,3,414,22,1,55,0
1,28,5,2,35,1,35,0
2,1,6,1,35,1,55,0
1,3,6,1,35,1,22,0
3,23,4,12,35,1,35,0
1,22,5,2,35,1,22,0
1,1,6,1,18,1,18,0
1,27,5,2,35,1,22,0
1,25,5,218,35,1,22,0
3,1,6,1,35,1,35,0
1,28,5,1,22,1,18,1
2,30,5,1,22,1,22,0
1,24,5,1,35,0,35,0
3,1,9,24145,35,1,35,1
3,1,6,2,55,1,22,0
1,31,5,1,55,0,55,0
2,2,6,1,35,1,55,0
1,31,5,1,55,1,65,1
2,28,5,1,55,1,35,0
3,24,5,1,35,1,35,1
1,29,5,1,35,1,18,0
1,27,5,1,35,1,35,0
2,28,5,1,35,1,65,0
1,28,5,1,35,1,35,1
1,25,5,1,35,1,35,0
3,31,5,1,35,1,22,0
2,27,5,1,55,0,35,1
2,2,6,3,55,0,35,1
1,26,5,36,35,1,55,1
2,31,5,1,35,1,55,1
2,30,5,2,35,1,65,0
2,31,5,1,35,1,55,1
2,28,5,2,22,0,55,0
3,27,5,1,18,1,55,0
3,26,5,1,35,0,35,1
1,2,6,2,55,0,55,0
3,25,5,1,22,1,35,1
2,2,6,1,35,1,65,0
3,28,5,1,35,0,35,0
2,27,5,1,55,1,55,1
2,15,5,1,55,0,55,1
2,27,5,1,35,0,22,0
2,31,5,1,55,1,35,0
2,26,5,1,35,0,55,0
1,25,5,1,55,1,55,0
2,25,5,1,22,1,35,0
3,26,5,1,35,0,35,0
1,26,5,2,55,0,55,0
1,26,5,1,35,1,35,0
2,31,5,1,65,1,55,0
1,25,5,2,35,1,35,0
1,28,5,1,22,1,22,0
2,27,5,1,18,1,22,0
2,3,6,2,65,0,65,1
3,2,6,1,55,1,65,0
3,29,5,2,35,1,22,0
2,1,6,2,55,1,35,0
3,2,6,1,35,0,35,0
2,28,5,1,35,0,55,0
3,26,5,1,55,1,55,0
3,28,5,1,35,1,18,1
2,3,6,1,35,1,55,1
2,25,5,1,35,1,35,0
2,31,5,1,55,0,55,1
3,27,5,1,35,0,35,1
2,26,5,1,65,1,65,0
3,28,5,1,35,1,35,1
1,30,5,1,35,1,22,1
2,27,5,1,22,1,35,1
2,26,5,1,55,1,35,0
2,3,6,2,35,1,35,0
3,28,5,1,35,1,35,1
2,1,6,1,35,1,35,0
2,3,6,1,55,1,35,0
1,1,4,810,65,1,65,0
1,2,6,2,35,1,35,0
1,28,5,2,55,0,35,0
3,25,5,2,35,1,55,1
1,28,5,1,22,0,35,0
1,25,5,1,35,1,35,0
3,27,5,1,35,1,35,0
1,1,6,1,22,1,55,0
1,31,5,1,35,1,35,0
2,2,6,1,35,0,35,1
2,26,5,1,35,1,35,0
1,26,5,1,22,1,22,0
3,2,6,2,35,1,35,0
1,27,5,1,55,1,55,1
1,2,6,1,35,1,35,0
1,28,5,1,35,0,55,0
1,1,6,1,35,1,35,0
3,27,5,1,35,1,65,1
1,27,5,2,35,1,35,0
2,2,6,1,22,1,55,1
3,3,6,1,35,1,22,0
3,2,6,1,35,1,55,0
1,25,5,1,35,1,35,1
1,27,5,2,35,0,35,0
2,25,5,1,35,0,35,0
2,28,5,1,35,0,35,1
1,1,6,1,35,1,35,1
2,29,5,1,35,1,35,0
2,25,5,1,65,1,35,1
3,31,5,3,35,1,35,1
1,27,5,1,35,1,35,1
3,22,5,1,35,1,55,1
2,26,5,2,55,0,35,0
3,28,5,1,35,1,55,0
3,27,5,1,18,0,35,0
2,1,6,2,65,0,65,0
1,26,5,1,22,1,55,1
1,26,5,1,18,1,35,0
1,27,5,1,35,1,35,0
1,1,6,1,35,1,55,1
3,25,5,2,22,1,22,0
1,26,5,2,35,1,35,0
3,25,5,1,55,0,65,0
3,1,6,1,35,1,35,0
1,26,5,2,35,1,55,1
1,2,6,1,35,1,35,0
1,2,6,1,35,1,55,1
1,3,6,1,22,1,22,1
3,27,5,4,22,1,22,0
3,28,5,2,35,1,35,0
1,29,5,1,35,1,35,0
1,1,6,1,35,1,35,0
3,2,6,2,22,1,22,0
1,31,5,1,22,1,22,1
1,1,6,2,35,1,35,0
1,29,5,2,35,1,35,0
1,28,5,1,55,1,22,0
1,30,5,1,35,1,35,0
1,27,5,4,35,1,35,0
3,26,5,2,35,1,35,0
1,1,6,5,35,1,35,1
1,25,5,1,35,1,35,1
3,10,3,869,35,0,35,0
3,30,5,1,35,1,35,0
3,26,5,4,65,1,35,0
3,2,6,1,35,1,35,0
2,31,5,2,18,1,22,0
3,31,5,1,35,1,65,1
1,27,5,1,35,1,35,0
2,27,5,1,35,0,35,0
2,25,5,1,55,1,35,0
2,26,5,1,35,1,35,1
1,1,6,1,35,1,35,1
1,29,5,1,22,1,55,1
2,1,6,4,35,1,55,1
2,3,6,1,55,1,35,0
2,31,5,1,18,0,22,0
1,26,5,1,22,1,55,1
3,25,5,2,22,1,22,0
1,2,6,2,35,0,35,1
3,29,5,1,22,1,35,0
1,27,5,1,55,1,65,0
2,2,6,2,35,1,35,0
2,28,5,1,55,1,35,0
3,31,5,2,35,1,35,0
1,28,5,1,35,1,22,1
1,27,5,1,22,1,55,1
3,26,1,1,22,1,22,0
3,30,5,3,55,1,35,0
2,2,6,1,35,1,22,0
2,1,10,5843,35,0,35,0
2,2,6,1,22,1,35,1
1,29,5,1,35,0,35,1
1,29,5,1,55,0,55,0
2,29,5,1,55,1,65,1
1,31,5,1,65,1,55,1
2,27,5,1,35,1,55,1
3,25,5,1,35,1,35,0
1,21,2,1977,65,1,35,0
2,1,6,1,55,0,35,0
3,24,5,1,35,1,35,0
2,2,6,1,22,0,18,1
3,25,5,1,55,1,55,1
1,25,5,1,35,1,22,1
3,28,5,1,22,1,35,1
1,25,5,2,35,1,35,1
1,3,6,2,22,1,22,0
2,25,5,1,35,1,35,0
2,29,5,1,18,0,18,0
3,30,5,1,35,1,65,1
3,25,5,1,35,1,55,1
1,2,6,1,55,1,18,1
1,2,6,3,35,0,18,0
1,2,6,1,22,1,22,1
1,25,5,1,35,1,35,1
2,28,5,1,35,1,35,0
2,30,5,1,35,0,35,1
3,28,5,1,55,1,35,1
1,27,5,1,18,1,35,0
3,2,6,1,18,1,35,0
1,2,6,2,35,1,35,1
2,25,5,1,35,1,35,0
2,25,5,1,35,0,35,0
3,28,5,8,22,1,35,0
2,2,6,1,35,0,55,0
2,26,5,2,22,0,22,0
3,27,5,1,55,1,65,0
2,1,6,1,35,1,35,1
1,27,5,2,22,1,22,0
2,1,6,1,35,1,35,0
1,26,5,1,55,1,55,0
2,26,5,1,18,0,35,1
2,2,6,1,35,1,35,0
1,27,5,1,55,1,35,1
1,30,5,1,18,1,22,0
1,3,6,1,35,1,55,1
3,29,5,1,55,1,35,0
1,30,5,1,35,1,55,0
1,30,5,1,35,1,55,1
1,29,5,1,35,1,35,1
2,30,5,1,35,1,35,1
3,25,5,1,22,0,65,0
1,3,6,1,35,0,35,1
3,31,5,1,35,1,35,1
2,28,5,1,55,1,35,0
2,31,5,1,55,1,35,1
3,28,5,1,55,1,22,0
1,26,5,1,35,1,35,0
1,25,5,1,35,1,55,1
1,1,6,2,22,0,35,1
1,2,6,2,35,1,35,0
3,1,6,2,22,1,22,0
3,26,5,1,35,1,35,0
3,26,5,1,35,1,55,1
2,25,5,2,35,1,35,1
1,30,5,1,35,1,35,0
2,2,6,2,35,1,35,0
1,23,5,2,18,1,35,1
1,27,5,1,35,1,35,0
1,3,6,1,22,0,35,1
1,2,6,1,18,1,22,0
1,26,5,6,22,0,35,0
2,26,5,1,65,1,65,0
1,1,6,1,22,1,35,1
2,2,6,1,55,1,35,1
2,27,5,1,35,1,35,0
1,2,6,2,35,1,55,1
1,27,5,1,18,0,18,0
2,26,5,1,35,0,35,1
2,29,5,1,35,1,55,1
1,25,5,1,22,1,22,0
3,22,5,10,22,1,22,0
2,1,6,1,22,0,65,0
2,29,5,1,35,1,35,0
1,28,5,1,55,1,22,1
3,31,5,1,35,1,35,1
2,25,5,1,35,0,55,0
1,2,6,1,55,0,35,0
1,2,6,1,35,1,55,1
2,1,6,1,55,1,55,0
1,29,5,1,35,1,35,0
1,22,5,1,35,1,35,0
2,26,5,2,35,1,65,0
1,31,5,2,35,1,35,0
1,29,5,1,35,0,55,0
2,2,6,2,65,0,35,0
3,3,5,3,55,1,35,0
2,22,5,144,35,1,35,0
2,25,5,1,22,0,35,1
1,30,5,19,35,1,55,0
1,1,6,1,22,1,35,0
3,28,5,1,35,1,55,1
1,2,6,19,22,0,18,0
